LEO3SECSBJ,KISMODE,KISLEVEL,LEO3SECPOP_UK,LEO3LQ_UK,LEO3MED_UK,LEO3UQ_UK,LEO3SECPOP_E,LEO3LQ_E,LEO3MED_E,LEO3UQ_E,LEO3SECPOP_NW,LEO3LQ_NW,LEO3MED_NW,LEO3UQ_NW,LEO3SECPOP_NE,LEO3LQ_NE,LEO3MED_NE,LEO3UQ_NE,LEO3SECPOP_EM,LEO3LQ_EM,LEO3MED_EM,LEO3UQ_EM,LEO3SECPOP_WM,LEO3LQ_WM,LEO3MED_WM,LEO3UQ_WM,LEO3SECPOP_EE,LEO3LQ_EE,LEO3MED_EE,LEO3UQ_EE,LEO3SECPOP_SE,LEO3LQ_SE,LEO3MED_SE,LEO3UQ_SE,LEO3SECPOP_SW,LEO3LQ_SW,LEO3MED_SW,LEO3UQ_SW,LEO3SECPOP_YH,LEO3LQ_YH,LEO3MED_YH,LEO3UQ_YH,LEO3SECPOP_LN,LEO3LQ_LN,LEO3MED_LN,LEO3UQ_LN,LEO3SECPOP_W,LEO3LQ_W,LEO3MED_W,LEO3UQ_W,LEO3SECPOP_CF,LEO3LQ_CF,LEO3MED_CF,LEO3UQ_CF,LEO3SECPOP_S,LEO3LQ_S,LEO3MED_S,LEO3UQ_S,LEO3SECPOP_ED,LEO3LQ_ED,LEO3MED_ED,LEO3UQ_ED,LEO3SECPOP_GL,LEO3LQ_GL,LEO3MED_GL,LEO3UQ_GL
CAH15-02,01,04,50,22500,31000,48000,50,22500,31500,49500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,26500,38500,50500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAH15-02,02,03,215,21000,28500,41000,205,22000,29000,41500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,26500,38500,54000,30,15500,29000,43000,NA,NA,NA,NA,NA,NA,NA,NA,100,22500,28500,40000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAH15-02,02,04,60,24500,40000,61000,60,23500,40000,61000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,25500,42000,69500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAH15-02-01,01,03,8235,26500,34000,44500,7775,26500,34500,45000,545,22500,28500,36500,115,21000,30000,38000,405,24000,31500,40000,475,24000,31500,40000,840,27500,35500,46000,1435,28000,35000,44500,430,25000,33000,41000,390,23000,29500,37500,3145,29000,37000,48500,170,22000,28000,35000,60,21500,26500,32000,260,24500,30000,37000,95,26500,33500,42500,30,19500,24500,29500
CAH15-02-01,01,04,50,22500,31000,48000,50,22500,31500,49500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,26500,38500,50500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAH15-02-01,02,03,215,21000,28500,41000,205,22000,29000,41500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,26500,38500,54000,30,15500,29000,43000,NA,NA,NA,NA,NA,NA,NA,NA,100,22500,28500,40000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAH15-02-01,02,04,60,24500,40000,61000,60,23500,40000,61000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,25500,42000,69500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAH15-03,01,03,6865,21000,26500,33000,6215,21000,26500,33500,575,18500,23000,28000,120,18500,23500,29500,345,18500,23500,29000,390,19500,25000,30500,630,23000,27500,34500,1175,22500,27500,34000,430,19500,25500,32000,410,18500,22500,28500,2140,24000,29500,37000,175,17500,22000,25500,45,19500,23000,26500,440,19000,23500,28500,80,19500,24500,29000,85,17000,22500,27000
CAH15-03,01,04,270,15500,19000,24000,270,15500,19000,24000,35,15500,17500,21000,35,13000,17000,20500,NA,NA,NA,NA,30,16000,19500,22500,40,17000,20000,24000,30,17500,23000,25500,40,16500,21000,29500,45,13500,17000,20500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAH15-03,02,03,350,17500,25500,35000,320,18000,25500,35000,20,17000,21000,48000,NA,NA,NA,NA,20,14500,20000,25000,30,18500,23500,27500,35,23500,34500,67000,50,19500,24500,33500,30,16500,23000,28000,25,21000,25500,33500,110,16500,27000,34500,NA,NA,NA,NA,NA,NA,NA,NA,20,16000,25500,34500,NA,NA,NA,NA,NA,NA,NA,NA
CAH15-03,02,04,25,17000,22000,37000,20,17000,24000,37000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAH15-03-01,01,03,6865,21000,26500,33000,6215,21000,26500,33500,575,18500,23000,28000,120,18500,23500,29500,345,18500,23500,29000,390,19500,25000,30500,630,23000,27500,34500,1175,22500,27500,34000,430,19500,25500,32000,410,18500,22500,28500,2140,24000,29500,37000,175,17500,22000,25500,45,19500,23000,26500,440,19000,23500,28500,80,19500,24500,29000,85,17000,22500,27000
CAH15-03-01,01,04,270,15500,19000,24000,270,15500,19000,24000,35,15500,17500,21000,35,13000,17000,20500,NA,NA,NA,NA,30,16000,19500,22500,40,17000,20000,24000,30,17500,23000,25500,40,16500,21000,29500,45,13500,17000,20500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAH15-03-01,02,03,350,17500,25500,35000,320,18000,25500,35000,20,17000,21000,48000,NA,NA,NA,NA,20,14500,20000,25000,30,18500,23500,27500,35,23500,34500,67000,50,19500,24500,33500,30,16500,23000,28000,25,21000,25500,33500,110,16500,27000,34500,NA,NA,NA,NA,NA,NA,NA,NA,20,16000,25500,34500,NA,NA,NA,NA,NA,NA,NA,NA
CAH15-03-01,02,04,25,17000,22000,37000,20,17000,24000,37000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAH15-04,01,03,8590,16000,22500,29500,7370,15500,22500,29000,1400,15500,21500,28000,695,14500,20000,25500,635,16500,23500,30000,1050,15500,21500,29000,535,18000,25000,30500,815,18500,25500,32000,475,15500,22500,29500,1065,15500,21000,26500,705,17000,26000,33500,445,15500,20500,26500,50,15500,22000,28500,705,19500,27500,33000,40,18500,27000,31000,100,22000,28500,33500
CAH15-04,01,04,2400,13500,19000,25000,1995,14000,20000,26000,315,14000,19500,25000,95,13500,17500,21000,125,16500,23000,29000,160,13000,20000,26500,280,18000,22000,27500,230,14500,20000,24000,170,11500,16000,20500,155,16500,23000,28500,465,13000,19500,26500,270,10500,15000,19500,NA,NA,NA,NA,135,11500,16000,19000,NA,NA,NA,NA,NA,NA,NA,NA
CAH15-04,02,03,2090,18000,26000,32500,1705,17000,25000,32000,105,17000,25500,30500,130,15000,20500,28000,150,19000,28500,34000,315,15500,22000,28000,125,21000,28000,35000,310,18000,25500,32000,155,19500,25500,30500,195,16500,23000,29000,210,21000,27000,34000,95,18500,29000,32000,NA,NA,NA,NA,270,25500,31500,35500,20,26500,30000,34500,30,33000,36000,39500
CAH15-04,02,04,2855,17000,26000,35000,2290,17000,26000,36000,205,14500,21000,29000,205,15000,18000,22500,195,14000,18500,26000,255,20000,29500,38500,175,16000,25000,33000,335,20000,28500,34500,370,19500,28500,36000,105,12000,17000,23500,450,25500,37000,44000,235,17000,25500,32000,30,13000,22500,30500,300,18000,26000,35000,20,19000,28500,36000,NA,NA,NA,NA
CAH15-04-01,01,03,5935,17500,25500,31000,5155,17500,25000,30500,1060,16500,23500,29000,405,15500,22000,28500,425,18500,26500,31000,720,17000,24500,30500,410,19000,27500,32000,550,22000,29000,33500,325,18500,25500,30500,750,16500,23000,28000,505,19000,28500,34500,185,18500,26000,30500,20,23500,28500,32500,550,22000,30000,34000,30,22000,28500,32000,85,22500,31500,34000
CAH15-04-01,01,04,925,15500,21500,28500,730,17500,24000,28500,100,19500,26500,28500,60,15500,18000,22000,65,26000,28500,30000,70,18500,26500,28500,145,20500,23500,28500,30,18000,21500,26000,25,14000,18000,21500,95,20500,27500,29000,145,14000,21000,30500,85,10000,14500,20000,NA,NA,NA,NA,110,11500,16000,18500,NA,NA,NA,NA,NA,NA,NA,NA
CAH15-04-01,02,03,1285,20500,28500,33500,1035,19500,27500,33000,65,20000,28500,31000,60,18500,26500,34500,95,24000,30000,35000,225,15500,23000,28500,65,23500,29500,35000,165,20000,29500,35000,115,21500,27000,32000,120,17500,25500,30000,130,23500,31500,36000,70,25500,29500,32500,NA,NA,NA,NA,175,27500,33500,36000,20,26500,31000,35000,25,33000,36500,39500
CAH15-04-01,02,04,1625,21000,31500,39000,1400,22000,32000,40500,40,22500,30500,35000,40,23000,26500,29000,100,13500,19500,31500,185,23000,32000,39500,105,19500,30000,37000,210,25000,31000,39000,305,22500,30500,37500,35,10000,15000,24500,380,30500,39000,45000,125,19500,30500,34500,NA,NA,NA,NA,100,17500,29000,37500,NA,NA,NA,NA,NA,NA,NA,NA
CAH15-04-02,01,03,1700,14000,18500,24000,1405,13500,18500,23500,295,13500,18000,22500,70,13000,16500,21000,95,14000,19500,23500,175,13000,18500,23500,70,14500,19500,24000,215,14500,20000,24500,95,13500,17500,26000,260,13000,18000,21000,140,13500,22500,28000,135,13000,17500,23000,NA,NA,NA,NA,135,17500,22500,27000,NA,NA,NA,NA,15,17000,23500,25000
CAH15-04-02,01,04,515,11500,16500,20500,400,12000,17000,20500,125,11500,16500,19500,20,10000,15500,20500,30,11500,15500,19000,15,10500,14500,17000,30,15500,18500,22500,65,13000,18000,23000,80,11000,15000,21000,25,14500,18500,25000,NA,NA,NA,NA,110,10000,14500,18000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAH15-04-02,02,03,385,17000,23000,28000,310,17000,22500,27000,15,13000,17000,23500,NA,NA,NA,NA,20,20000,25000,32500,35,16000,23000,26500,25,26500,27500,33000,110,15500,22500,26500,NA,NA,NA,NA,35,13500,19500,23000,55,18500,23000,29500,NA,NA,NA,NA,NA,NA,NA,NA,60,22500,26500,31500,NA,NA,NA,NA,NA,NA,NA,NA
CAH15-04-02,02,04,470,14500,20500,27500,390,14000,20000,26000,125,13000,19500,26000,25,13000,15500,21000,55,15000,18500,23000,35,22500,30500,39000,20,14000,22500,25500,50,15500,21000,26500,NA,NA,NA,NA,30,12000,15000,20000,40,17000,22000,26500,30,11500,16500,22000,NA,NA,NA,NA,50,25500,34500,38500,NA,NA,NA,NA,NA,NA,NA,NA
CAH15-04-03,01,03,955,14000,18500,23500,810,13500,18500,24000,45,15000,18500,23500,225,13000,18000,22500,115,14000,18500,24500,150,13500,18500,24000,50,14500,20000,23500,50,18000,23500,27500,55,11500,17500,22500,60,15000,19500,24000,60,10000,20500,26500,125,14500,19000,22500,20,12500,17500,21000,20,11000,19000,25000,NA,NA,NA,NA,NA,NA,NA,NA
CAH15-04-03,01,04,960,13000,19000,23500,865,13500,19500,24000,85,15500,20000,23500,NA,NA,NA,NA,30,15000,22500,24000,75,10500,16500,24000,105,14000,20500,24000,130,15000,20500,25000,70,11000,16500,20500,35,14500,18500,22500,315,12000,19000,25500,75,11000,15500,20000,NA,NA,NA,NA,20,13000,18500,25500,NA,NA,NA,NA,NA,NA,NA,NA
CAH15-04-03,02,03,420,14500,21000,29500,355,14000,20500,28000,25,11500,20500,34000,65,11500,17000,21500,40,12500,20500,30500,55,14000,19000,26500,35,14000,23000,36000,40,18500,24500,34000,30,14500,22000,30500,40,15500,21000,26500,25,21000,26500,33500,NA,NA,NA,NA,NA,NA,NA,NA,35,19000,29000,32500,NA,NA,NA,NA,NA,NA,NA,NA
CAH15-04-03,02,04,760,15000,21000,26500,505,14000,19500,25000,45,15500,22500,26500,135,14000,16500,20500,35,14500,18000,24000,40,13500,19500,25000,50,12000,21500,26500,75,16000,22000,29000,55,13500,20000,25500,40,15500,19500,25500,30,20000,26000,31500,85,17000,22500,27000,NA,NA,NA,NA,150,17000,24000,30000,NA,NA,NA,NA,NA,NA,NA,NA
CAH16,01,03,15955,19000,24000,30500,13355,19000,24000,31000,2065,17500,21000,26000,610,18000,21000,26000,820,18000,22000,27500,1425,17500,21000,26500,1185,20000,25500,33000,1720,21500,26500,34000,845,19500,24000,30500,1280,18500,21000,26500,3405,21500,28000,38500,690,17500,21000,25500,170,18000,21000,26500,1795,20500,24500,30500,275,22500,28000,33000,280,19500,23500,29500
CAH16,01,04,1950,23500,36000,56500,1830,24000,37000,57500,200,19500,23000,27500,65,17000,21000,30500,50,19500,26000,44500,75,19500,23500,31000,160,26500,36000,56000,290,25500,39000,56500,125,20000,28000,44500,85,19500,27000,39500,790,33000,50000,66000,90,18500,22500,30500,30,18500,24000,28500,25,22000,31000,35000,NA,NA,NA,NA,NA,NA,NA,NA
CAH16,02,03,1435,17000,24000,33000,1305,17000,24000,33000,150,16000,22000,32500,40,16500,22000,33000,85,15500,22500,27500,155,15500,20000,27000,140,21000,28500,41500,170,19500,28000,44000,95,16000,22000,32000,95,15500,22000,28000,375,16500,25000,34000,30,16500,20500,26500,NA,NA,NA,NA,95,18000,25000,34000,NA,NA,NA,NA,20,20500,23000,33500
CAH16,02,04,720,21000,31000,49000,675,21000,31500,49500,90,20000,27500,34500,25,22500,28000,37000,25,18500,26500,41000,35,18000,28000,38000,65,22500,34000,55000,90,22500,39500,53000,65,21500,30000,42000,55,19000,24000,36000,230,25500,35500,56500,30,19500,24500,34500,NA,NA,NA,NA,15,24500,43500,58000,NA,NA,NA,NA,NA,NA,NA,NA
CAH16-01,01,03,15955,19000,24000,30500,13355,19000,24000,31000,2065,17500,21000,26000,610,18000,21000,26000,820,18000,22000,27500,1425,17500,21000,26500,1185,20000,25500,33000,1720,21500,26500,34000,845,19500,24000,30500,1280,18500,21000,26500,3405,21500,28000,38500,690,17500,21000,25500,170,18000,21000,26500,1795,20500,24500,30500,275,22500,28000,33000,280,19500,23500,29500
CAH16-01,01,04,1950,23500,36000,56500,1830,24000,37000,57500,200,19500,23000,27500,65,17000,21000,30500,50,19500,26000,44500,75,19500,23500,31000,160,26500,36000,56000,290,25500,39000,56500,125,20000,28000,44500,85,19500,27000,39500,790,33000,50000,66000,90,18500,22500,30500,30,18500,24000,28500,25,22000,31000,35000,NA,NA,NA,NA,NA,NA,NA,NA
CAH16-01,02,03,1435,17000,24000,33000,1305,17000,24000,33000,150,16000,22000,32500,40,16500,22000,33000,85,15500,22500,27500,155,15500,20000,27000,140,21000,28500,41500,170,19500,28000,44000,95,16000,22000,32000,95,15500,22000,28000,375,16500,25000,34000,30,16500,20500,26500,NA,NA,NA,NA,95,18000,25000,34000,NA,NA,NA,NA,20,20500,23000,33500
CAH16-01,02,04,720,21000,31000,49000,675,21000,31500,49500,90,20000,27500,34500,25,22500,28000,37000,25,18500,26500,41000,35,18000,28000,38000,65,22500,34000,55000,90,22500,39500,53000,65,21500,30000,42000,55,19000,24000,36000,230,25500,35500,56500,30,19500,24500,34500,NA,NA,NA,NA,15,24500,43500,58000,NA,NA,NA,NA,NA,NA,NA,NA
CAH16-01-01,01,03,15955,19000,24000,30500,13355,19000,24000,31000,2065,17500,21000,26000,610,18000,21000,26000,820,18000,22000,27500,1425,17500,21000,26500,1185,20000,25500,33000,1720,21500,26500,34000,845,19500,24000,30500,1280,18500,21000,26500,3405,21500,28000,38500,690,17500,21000,25500,170,18000,21000,26500,1795,20500,24500,30500,275,22500,28000,33000,280,19500,23500,29500
CAH16-01-01,01,04,1950,23500,36000,56500,1830,24000,37000,57500,200,19500,23000,27500,65,17000,21000,30500,50,19500,26000,44500,75,19500,23500,31000,160,26500,36000,56000,290,25500,39000,56500,125,20000,28000,44500,85,19500,27000,39500,790,33000,50000,66000,90,18500,22500,30500,30,18500,24000,28500,25,22000,31000,35000,NA,NA,NA,NA,NA,NA,NA,NA
CAH16-01-01,02,03,1435,17000,24000,33000,1305,17000,24000,33000,150,16000,22000,32500,40,16500,22000,33000,85,15500,22500,27500,155,15500,20000,27000,140,21000,28500,41500,170,19500,28000,44000,95,16000,22000,32000,95,15500,22000,28000,375,16500,25000,34000,30,16500,20500,26500,NA,NA,NA,NA,95,18000,25000,34000,NA,NA,NA,NA,20,20500,23000,33500
CAH16-01-01,02,04,720,21000,31000,49000,675,21000,31500,49500,90,20000,27500,34500,25,22500,28000,37000,25,18500,26500,41000,35,18000,28000,38000,65,22500,34000,55000,90,22500,39500,53000,65,21500,30000,42000,55,19000,24000,36000,230,25500,35500,56500,30,19500,24500,34500,NA,NA,NA,NA,15,24500,43500,58000,NA,NA,NA,NA,NA,NA,NA,NA
CAH17,01,03,52900,19500,25000,32000,44970,20000,25500,33000,5965,18500,22500,28500,1365,18500,22500,28500,3035,19500,24500,31500,4475,18500,23500,30000,4370,21500,27000,35000,6740,22000,28000,36000,2925,20000,25500,32000,3545,18500,23000,29000,12555,21000,27500,35000,1905,17500,22000,27500,385,19000,23500,29000,5660,19000,23500,28500,710,21000,25000,32000,960,18000,22500,27500
CAH17,01,04,5865,12500,18500,24000,5105,12000,18500,24500,410,15000,20000,24000,200,14500,18500,22500,285,15500,19000,24500,490,13500,18500,23500,485,13000,19000,25000,440,14000,21000,26000,355,16500,20500,25000,190,14500,19500,25000,2255,10000,17500,25000,220,14000,17500,21000,20,13500,15500,20500,540,14000,18500,21000,NA,NA,NA,NA,NA,NA,NA,NA
CAH17,02,03,5490,20000,29000,43000,4710,20000,29000,43000,495,19500,28000,41500,315,22500,29000,40500,330,20500,33500,46500,585,18000,27000,43000,405,21500,31500,47500,660,23500,34500,52000,340,21500,29500,46000,420,19000,27500,38500,1155,18500,26500,37000,155,21000,28500,41500,NA,NA,NA,NA,580,21000,30500,43500,30,14000,30000,42500,60,18500,25000,34500
CAH17,02,04,5145,24000,34000,47000,4275,25000,35000,49000,575,25000,33500,44500,230,20500,29000,39500,370,23500,33000,45000,730,25000,34000,46500,420,27000,40500,56500,645,26500,39000,58500,405,25000,33000,44500,385,24000,32000,44000,510,25500,40000,59000,465,21500,29000,37500,30,23000,28000,38500,370,19500,29000,44000,25,25500,33000,40000,NA,NA,NA,NA
CAH17-01,01,03,52900,19500,25000,32000,44970,20000,25500,33000,5965,18500,22500,28500,1365,18500,22500,28500,3035,19500,24500,31500,4475,18500,23500,30000,4370,21500,27000,35000,6740,22000,28000,36000,2925,20000,25500,32000,3545,18500,23000,29000,12555,21000,27500,35000,1905,17500,22000,27500,385,19000,23500,29000,5660,19000,23500,28500,710,21000,25000,32000,960,18000,22500,27500
CAH17-01,01,04,5865,12500,18500,24000,5105,12000,18500,24500,410,15000,20000,24000,200,14500,18500,22500,285,15500,19000,24500,490,13500,18500,23500,485,13000,19000,25000,440,14000,21000,26000,355,16500,20500,25000,190,14500,19500,25000,2255,10000,17500,25000,220,14000,17500,21000,20,13500,15500,20500,540,14000,18500,21000,NA,NA,NA,NA,NA,NA,NA,NA
CAH17-01,02,03,5490,20000,29000,43000,4710,20000,29000,43000,495,19500,28000,41500,315,22500,29000,40500,330,20500,33500,46500,585,18000,27000,43000,405,21500,31500,47500,660,23500,34500,52000,340,21500,29500,46000,420,19000,27500,38500,1155,18500,26500,37000,155,21000,28500,41500,NA,NA,NA,NA,580,21000,30500,43500,30,14000,30000,42500,60,18500,25000,34500
CAH17-01,02,04,5145,24000,34000,47000,4275,25000,35000,49000,575,25000,33500,44500,230,20500,29000,39500,370,23500,33000,45000,730,25000,34000,46500,420,27000,40500,56500,645,26500,39000,58500,405,25000,33000,44500,385,24000,32000,44000,510,25500,40000,59000,465,21500,29000,37500,30,23000,28000,38500,370,19500,29000,44000,25,25500,33000,40000,NA,NA,NA,NA
CAH17-01-02,01,03,17795,20000,25500,33000,15085,20000,26000,33500,2100,18500,23500,30000,735,18500,23500,29000,1020,19500,25000,33000,1415,19000,24000,30500,1460,21500,27000,36000,2140,22500,29000,37500,1010,20500,25500,33000,1095,19000,24000,30500,4110,21000,27500,35000,625,18500,23000,28000,135,20000,25000,31000,1960,19000,23500,29000,210,21000,25500,32000,305,18500,22500,28000
CAH17-01-02,01,04,3370,11500,18500,24000,3095,11500,18500,24500,155,16000,20000,25500,60,15500,20000,23500,125,16500,19500,24500,275,15000,19500,24000,295,12000,19000,25000,270,13000,19500,26000,200,16500,20500,25000,80,14000,19500,23500,1630,9500,17000,24000,60,15500,19000,22500,NA,NA,NA,NA,215,14000,18500,21500,NA,NA,NA,NA,NA,NA,NA,NA
CAH17-01-02,02,03,2570,20500,29000,41500,2120,20500,28500,41500,230,19000,26500,40500,210,22000,28000,41000,135,20000,32000,43000,210,17500,26500,40000,195,21500,30500,46000,290,24000,34500,48500,190,21000,29500,42000,180,21500,28500,39000,485,18500,26500,36000,80,22000,30500,44500,NA,NA,NA,NA,345,21500,30500,43500,NA,NA,NA,NA,25,19500,24000,32000
CAH17-01-02,02,04,1525,22000,30500,42000,1290,22500,31500,42000,115,23000,32500,41500,70,20500,29500,42500,120,20500,28000,40500,335,25000,33000,44000,120,23000,34000,44000,170,22500,32000,46500,105,24000,31000,40000,110,20000,27500,37000,140,21000,31500,41500,135,19500,26500,35500,NA,NA,NA,NA,100,20500,30500,48500,NA,NA,NA,NA,NA,NA,NA,NA
CAH17-01-03,01,03,5900,20000,25000,30500,5155,20500,25500,31000,840,19000,23000,27500,95,18500,22500,28000,395,19500,24500,30000,465,19000,23500,29500,505,22500,26500,32500,835,22500,27500,33500,405,20000,25000,30500,410,19000,23500,28000,1205,21500,27500,33000,225,18500,22500,27000,45,18500,22500,25500,485,19500,23500,28500,65,21000,26000,31000,100,17000,22000,26000
CAH17-01-03,01,04,110,15000,20000,25500,105,15500,20500,26000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,12000,18500,26000,NA,NA,NA,NA,20,18500,24000,26500,NA,NA,NA,NA,NA,NA,NA,NA,30,11500,20000,26500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAH17-01-03,02,03,160,17000,22500,29000,140,17000,22500,29000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,16000,20000,28500,NA,NA,NA,NA,20,20000,23500,31000,NA,NA,NA,NA,NA,NA,NA,NA,50,17500,23000,28500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAH17-01-03,02,04,75,25500,34500,41000,55,25500,34500,41000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,25000,30500,41000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,26500,34500,39500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAH17-01-04,01,03,8890,20000,26500,35500,8140,20500,27000,36000,705,18500,24000,31000,155,18000,24000,30500,505,19500,25500,34500,810,19000,24500,32000,835,22500,29500,38000,1340,23500,30500,40000,485,21000,26500,35000,615,19000,24000,31000,2690,20000,27500,37000,225,17500,22000,30500,35,21000,24500,32500,485,20000,25000,30500,110,22000,26500,32000,65,18000,24000,28000
CAH17-01-04,01,04,600,14000,20000,25500,515,14000,20000,26500,60,13500,18500,24500,25,15500,19000,22500,50,18500,23000,29000,50,10000,17000,21500,80,14500,19000,23500,50,18500,23000,26500,45,16500,22500,27500,30,17000,24500,34500,125,10500,20000,27000,65,13000,17500,22000,NA,NA,NA,NA,20,18500,21000,25000,NA,NA,NA,NA,NA,NA,NA,NA
CAH17-01-04,02,03,1450,23500,36000,49500,1315,23500,36000,49500,140,23500,33500,46000,65,27500,35500,42500,135,26500,40000,51000,205,22500,39000,54000,110,25000,39000,54000,205,26000,41500,56000,90,24500,38500,54000,145,25500,33500,46000,225,19000,29500,42500,50,21000,30000,46500,NA,NA,NA,NA,70,25000,36500,47000,NA,NA,NA,NA,NA,NA,NA,NA
CAH17-01-04,02,04,1625,26000,36000,48000,1330,26500,37000,49500,175,23500,34000,46500,90,21000,30500,41000,135,28000,40000,50500,225,27500,37000,49000,115,38000,46000,56500,205,29500,40000,55500,125,26500,35000,44500,175,27500,34500,45000,90,25000,36000,49500,175,22000,29000,37000,NA,NA,NA,NA,105,27000,37500,48500,NA,NA,NA,NA,NA,NA,NA,NA
CAH17-01-05,01,03,1005,18500,23500,29000,805,18500,24000,29500,115,18500,23500,27000,NA,NA,NA,NA,70,18000,22500,27000,80,19000,24000,28000,80,18500,24500,33000,85,18000,23500,30500,25,19500,22500,29500,70,17500,22500,25000,270,19500,25000,31500,30,18000,21500,23500,NA,NA,NA,NA,165,19000,22500,26500,NA,NA,NA,NA,40,17000,21000,26000
CAH17-01-05,01,04,45,11500,20000,26000,45,11500,20000,25500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,15000,21500,28500,15,8000,12500,23500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAH17-01-05,02,03,115,17500,25500,36500,85,16500,22500,30500,20,17000,22500,30000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,19000,28000,33000,NA,NA,NA,NA,NA,NA,NA,NA,30,27000,40000,53000,NA,NA,NA,NA,NA,NA,NA,NA
CAH17-01-05,02,04,590,26000,33000,41000,520,26500,33000,42000,165,26000,31500,36000,20,22500,29000,36000,50,24500,29000,38000,40,24000,30500,48000,55,27500,36000,44500,60,29000,37500,51500,45,27500,36000,41500,30,27500,31500,38000,60,30000,40000,50500,50,22000,25500,37000,NA,NA,NA,NA,15,26000,28000,38500,NA,NA,NA,NA,NA,NA,NA,NA
CAH17-01-06,01,03,7370,17500,22000,26500,6075,18000,22500,27500,960,17000,20500,25000,160,15500,19500,24000,440,17500,21000,25500,585,17000,21500,26500,595,19000,24000,28500,995,19500,24000,29500,460,18500,22000,26500,585,17500,21000,25000,1290,19000,24500,30000,365,15500,19000,24000,70,17500,20000,26500,860,17000,20500,24000,125,18500,21500,25000,125,15500,19000,23500
