LEO5SECSBJ,KISMODE,KISLEVEL,LEO5SECPOP_UK,LEO5LQ_UK,LEO5MED_UK,LEO5UQ_UK,LEO5SECPOP_E,LEO5LQ_E,LEO5MED_E,LEO5UQ_E,LEO5SECPOP_NW,LEO5LQ_NW,LEO5MED_NW,LEO5UQ_NW,LEO5SECPOP_NE,LEO5LQ_NE,LEO5MED_NE,LEO5UQ_NE,LEO5SECPOP_EM,LEO5LQ_EM,LEO5MED_EM,LEO5UQ_EM,LEO5SECPOP_WM,LEO5LQ_WM,LEO5MED_WM,LEO5UQ_WM,LEO5SECPOP_EE,LEO5LQ_EE,LEO5MED_EE,LEO5UQ_EE,LEO5SECPOP_SE,LEO5LQ_SE,LEO5MED_SE,LEO5UQ_SE,LEO5SECPOP_SW,LEO5LQ_SW,LEO5MED_SW,LEO5UQ_SW,LEO5SECPOP_YH,LEO5LQ_YH,LEO5MED_YH,LEO5UQ_YH,LEO5SECPOP_LN,LEO5LQ_LN,LEO5MED_LN,LEO5UQ_LN,LEO5SECPOP_W,LEO5LQ_W,LEO5MED_W,LEO5UQ_W,LEO5SECPOP_CF,LEO5LQ_CF,LEO5MED_CF,LEO5UQ_CF,LEO5SECPOP_S,LEO5LQ_S,LEO5MED_S,LEO5UQ_S,LEO5SECPOP_ED,LEO5LQ_ED,LEO5MED_ED,LEO5UQ_ED,LEO5SECPOP_GL,LEO5LQ_GL,LEO5MED_GL,LEO5UQ_GL
CAH15-03-01,01,03,7220,25000,32000,42500,6535,25000,33000,43500,570,21000,26500,33000,105,22500,26500,38000,305,21000,27500,35500,385,22500,29000,37000,585,26500,33500,44000,1080,25000,32500,44000,400,22500,29000,37000,400,20500,26000,33000,2700,30000,37000,50000,175,21000,26000,32000,55,21000,25000,31500,475,22000,28000,34000,100,22500,28000,36000,90,21500,27500,34000
CAH15-03-01,01,04,270,18500,23000,28500,270,18500,23500,28500,30,16500,20000,26000,35,17000,20500,23500,NA,NA,NA,NA,30,17500,22500,24500,40,16500,25500,30500,30,22500,26500,31500,45,19500,25000,33000,40,19500,23000,27500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAH15-03-01,02,03,385,19500,29000,41000,350,19500,29000,42500,20,22000,29000,46500,NA,NA,NA,NA,25,13000,23500,30500,25,22000,27500,35000,40,25000,34500,53000,55,19500,27500,43000,40,17000,26000,42500,25,19500,32500,41000,115,19500,29500,40000,NA,NA,NA,NA,NA,NA,NA,NA,25,18500,29000,35000,NA,NA,NA,NA,NA,NA,NA,NA
CAH15-03-01,02,04,25,14500,24000,34000,25,14000,24000,31500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAH15-04,01,03,8995,18500,26500,34000,7665,18500,26000,33500,1470,17500,24500,32000,720,17500,23500,29500,640,18500,27000,35500,1110,17000,25000,33000,575,19500,29000,36000,860,19500,29000,36500,495,18000,25000,34000,1040,17500,23500,30500,750,20000,31000,39000,555,18500,26000,33500,70,19500,26000,33000,705,22000,32000,36500,30,26000,31000,34500,95,21500,33000,38000
CAH15-04,01,04,2690,15500,22500,29000,2175,16000,23500,30000,335,16000,22500,29000,110,15500,21500,27500,140,16500,24000,30500,190,15500,24000,30500,285,19000,24500,30500,250,15500,22500,28000,175,13000,20500,26000,160,19500,25000,30500,530,14500,23500,31500,310,13000,19000,24000,15,11000,19500,27500,200,14500,19500,26000,NA,NA,NA,NA,NA,NA,NA,NA
CAH15-04,02,03,2175,20500,29500,37000,1775,19500,28500,35500,105,18000,26000,37000,125,16000,24000,32500,160,23000,32000,39000,325,17500,24500,32000,140,22500,31500,38500,335,21000,30500,37000,170,22500,29500,35500,195,18500,26000,32000,215,22500,30500,37000,105,26000,33000,37500,NA,NA,NA,NA,270,27500,36000,40000,20,29500,34500,39500,25,38500,40000,44000
CAH15-04,02,04,3075,19500,29000,38500,2455,19500,28500,39500,220,17000,22500,31000,210,16000,21000,26500,210,15500,22000,29000,280,23500,33000,41000,205,21000,29000,38000,365,20500,30000,38000,405,21000,31000,40000,115,14000,19500,26500,440,28000,40000,48000,270,20000,30500,37000,30,18500,29500,34500,320,20500,30000,37500,20,24000,35000,40000,NA,NA,NA,NA
CAH15-04-01,01,03,6245,19500,29000,36000,5375,19500,28500,35500,1130,18500,26500,33000,435,18500,26000,32500,430,21000,30500,37000,745,18500,26500,34500,445,21000,31000,36500,590,23000,32500,39500,340,19500,29500,35000,730,18000,25000,32000,530,21000,33000,40000,285,23500,32500,37000,35,26000,33000,38500,535,23500,33000,37500,25,27500,31000,34500,80,21500,35500,39000
CAH15-04-01,01,04,1035,17500,24500,30500,780,20000,27500,32000,100,22000,29000,31500,70,17500,23500,29500,65,22500,30500,33000,70,26500,30500,33000,140,23000,28500,33500,30,20000,25000,31500,30,13500,20500,27000,95,21000,28000,31500,180,14500,25000,33000,95,12500,18500,23500,NA,NA,NA,NA,155,14000,18500,23500,NA,NA,NA,NA,NA,NA,NA,NA
CAH15-04-01,02,03,1370,23000,32000,38500,1105,22000,31500,37000,65,19500,31000,38000,60,22000,32000,35500,110,26500,33500,40500,230,18000,25000,32000,80,25000,34500,40000,180,29000,35000,40500,125,24500,31500,38000,120,21000,29500,34500,135,23000,33500,37500,80,29000,34500,38000,NA,NA,NA,NA,180,30500,37500,40000,20,29000,34500,39500,25,38500,40000,44000
CAH15-04-01,02,04,1705,22500,34500,43000,1450,23000,35000,44000,40,19500,31000,39500,40,24500,28500,32500,105,16500,22000,34000,190,23500,34500,41500,115,22500,34500,43000,220,24500,34500,42500,325,23500,34500,41500,45,13000,19000,28000,375,33000,42000,48500,140,25000,35500,38500,NA,NA,NA,NA,110,20500,31500,38500,NA,NA,NA,NA,NA,NA,NA,NA
CAH15-04-02,01,03,1745,15500,22000,28000,1440,15500,21500,27500,300,15000,19500,26500,70,12500,19500,24500,100,15000,22500,28000,180,15500,21500,27000,75,15000,23000,27000,215,16500,23500,29500,95,15500,21000,28000,245,15500,20500,25000,155,18500,27500,34500,135,14000,21000,26500,NA,NA,NA,NA,145,20500,28000,33000,NA,NA,NA,NA,15,22000,30500,32500
CAH15-04-02,01,04,540,13000,18000,23500,415,13000,18000,24000,125,12000,17500,21500,25,11000,15500,21500,40,9000,16500,24000,20,14000,15500,19500,30,14500,22500,27500,65,13000,18000,26000,80,12000,18500,25000,25,19500,25000,30000,NA,NA,NA,NA,125,12500,17000,22500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAH15-04-02,02,03,370,18500,26000,32000,305,17500,25000,30500,NA,NA,NA,NA,NA,NA,NA,NA,15,22500,25000,32500,30,18500,25500,34500,25,23500,30500,35000,110,16000,25000,30500,15,13000,22500,28000,40,15500,23000,26500,50,22500,28500,34000,NA,NA,NA,NA,NA,NA,NA,NA,55,23500,30500,37000,NA,NA,NA,NA,NA,NA,NA,NA
CAH15-04-02,02,04,475,16000,23500,31500,390,15500,22500,29000,125,15500,21000,28000,25,11500,18500,25500,55,15500,19500,26000,40,27500,37500,42500,25,23500,26500,29500,50,17000,23500,30000,NA,NA,NA,NA,30,12500,17500,24500,35,16000,25000,31000,25,12500,18500,25500,NA,NA,NA,NA,55,25000,36000,41000,NA,NA,NA,NA,NA,NA,NA,NA
CAH15-04-03,01,03,1005,17000,22500,28500,850,17000,22500,29000,40,19500,25000,31500,220,17500,21500,26000,110,17000,23000,29000,180,16500,22500,30500,55,15500,23000,31000,50,19000,25000,29500,60,17000,21500,25000,65,18000,22500,27500,65,17000,25500,34000,130,18000,23500,27500,25,17000,21000,25500,20,14500,21500,28500,NA,NA,NA,NA,NA,NA,NA,NA
CAH15-04-03,01,04,1120,15500,22500,28500,980,16000,22500,28000,110,18000,23500,27500,NA,NA,NA,NA,35,16000,22500,28500,100,14500,21000,26500,115,16500,23500,27500,155,17500,23500,28500,65,17000,21000,26000,40,16000,22500,26000,345,14500,23000,30500,95,14000,21000,27500,15,11000,19000,27500,45,15500,29000,32000,NA,NA,NA,NA,NA,NA,NA,NA
CAH15-04-03,02,03,430,15500,24500,32000,365,15500,23500,31000,25,13500,21500,39500,65,13500,19000,25000,35,17500,25000,37500,60,13500,24000,31000,35,17000,23500,40000,45,12500,23000,33000,30,15500,25500,34000,35,16500,25500,30000,30,24500,27500,33000,15,17000,29000,34000,NA,NA,NA,NA,35,23500,30500,38000,NA,NA,NA,NA,NA,NA,NA,NA
CAH15-04-03,02,04,895,18000,24000,30500,615,17000,22500,29000,60,18500,24000,31500,145,15000,19500,23500,50,17500,24000,29000,55,19500,26000,33000,70,18500,26000,32000,95,19000,25500,30500,70,15500,22000,28000,45,15500,21000,26000,30,23500,27500,33500,105,19500,28000,34500,15,17500,29500,31500,155,19500,26500,33500,NA,NA,NA,NA,NA,NA,NA,NA
CAH16,01,03,17750,22500,29500,40000,15105,22500,29500,40500,2325,20500,25500,32000,615,21000,26000,34000,870,20500,26000,33500,1580,20000,25500,33000,1365,25000,32000,42500,1810,25000,33000,44000,930,23000,29000,39000,1380,21000,26000,33000,4225,27000,36500,55000,730,20000,25000,31500,165,21000,26000,34000,1785,25000,32000,40000,315,30000,38500,45000,320,23500,31000,38000
CAH16,01,04,2080,28500,45000,82500,1960,29000,46000,84500,215,23000,29000,37000,80,20000,26500,37000,55,21000,27500,51000,75,21500,27500,37000,145,33000,43500,75000,240,28500,48000,78000,130,23500,34000,51500,85,23500,32000,52000,935,43500,74000,106500,90,19500,27500,39500,25,22500,27500,39500,30,25000,32000,47000,NA,NA,NA,NA,NA,NA,NA,NA
CAH16,02,03,1550,19500,27500,39500,1405,19500,27500,40000,155,17500,25000,36000,40,19000,24000,38000,105,21500,27500,36000,160,18500,24500,32000,145,21000,31500,50500,195,22000,32500,49000,105,18000,26000,35500,105,16500,23500,32000,395,20000,30500,42500,35,18500,22000,28500,NA,NA,NA,NA,95,21500,32000,41000,NA,NA,NA,NA,20,23500,32000,48500
CAH16,02,04,780,23500,35500,55000,745,23500,35500,56000,100,22500,30500,39500,30,19500,26500,39000,25,24500,40500,55000,35,20500,30500,44000,70,23000,38000,55000,110,23500,38500,60500,70,29000,35500,51000,50,21500,27000,41000,255,27000,44500,71000,25,20000,29000,36500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAH16-01,01,03,17750,22500,29500,40000,15105,22500,29500,40500,2325,20500,25500,32000,615,21000,26000,34000,870,20500,26000,33500,1580,20000,25500,33000,1365,25000,32000,42500,1810,25000,33000,44000,930,23000,29000,39000,1380,21000,26000,33000,4225,27000,36500,55000,730,20000,25000,31500,165,21000,26000,34000,1785,25000,32000,40000,315,30000,38500,45000,320,23500,31000,38000
CAH16-01,01,04,2080,28500,45000,82500,1960,29000,46000,84500,215,23000,29000,37000,80,20000,26500,37000,55,21000,27500,51000,75,21500,27500,37000,145,33000,43500,75000,240,28500,48000,78000,130,23500,34000,51500,85,23500,32000,52000,935,43500,74000,106500,90,19500,27500,39500,25,22500,27500,39500,30,25000,32000,47000,NA,NA,NA,NA,NA,NA,NA,NA
CAH16-01,02,03,1550,19500,27500,39500,1405,19500,27500,40000,155,17500,25000,36000,40,19000,24000,38000,105,21500,27500,36000,160,18500,24500,32000,145,21000,31500,50500,195,22000,32500,49000,105,18000,26000,35500,105,16500,23500,32000,395,20000,30500,42500,35,18500,22000,28500,NA,NA,NA,NA,95,21500,32000,41000,NA,NA,NA,NA,20,23500,32000,48500
CAH16-01,02,04,780,23500,35500,55000,745,23500,35500,56000,100,22500,30500,39500,30,19500,26500,39000,25,24500,40500,55000,35,20500,30500,44000,70,23000,38000,55000,110,23500,38500,60500,70,29000,35500,51000,50,21500,27000,41000,255,27000,44500,71000,25,20000,29000,36500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAH16-01-01,01,03,17750,22500,29500,40000,15105,22500,29500,40500,2325,20500,25500,32000,615,21000,26000,34000,870,20500,26000,33500,1580,20000,25500,33000,1365,25000,32000,42500,1810,25000,33000,44000,930,23000,29000,39000,1380,21000,26000,33000,4225,27000,36500,55000,730,20000,25000,31500,165,21000,26000,34000,1785,25000,32000,40000,315,30000,38500,45000,320,23500,31000,38000
CAH16-01-01,01,04,2080,28500,45000,82500,1960,29000,46000,84500,215,23000,29000,37000,80,20000,26500,37000,55,21000,27500,51000,75,21500,27500,37000,145,33000,43500,75000,240,28500,48000,78000,130,23500,34000,51500,85,23500,32000,52000,935,43500,74000,106500,90,19500,27500,39500,25,22500,27500,39500,30,25000,32000,47000,NA,NA,NA,NA,NA,NA,NA,NA
CAH16-01-01,02,03,1550,19500,27500,39500,1405,19500,27500,40000,155,17500,25000,36000,40,19000,24000,38000,105,21500,27500,36000,160,18500,24500,32000,145,21000,31500,50500,195,22000,32500,49000,105,18000,26000,35500,105,16500,23500,32000,395,20000,30500,42500,35,18500,22000,28500,NA,NA,NA,NA,95,21500,32000,41000,NA,NA,NA,NA,20,23500,32000,48500
CAH16-01-01,02,04,780,23500,35500,55000,745,23500,35500,56000,100,22500,30500,39500,30,19500,26500,39000,25,24500,40500,55000,35,20500,30500,44000,70,23000,38000,55000,110,23500,38500,60500,70,29000,35500,51000,50,21500,27000,41000,255,27000,44500,71000,25,20000,29000,36500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAH17,01,03,53160,22500,29500,40500,45335,23000,30500,41500,5975,21000,26500,35000,1330,20500,26000,34500,2945,21500,27500,37500,4400,21000,27500,37000,4320,24500,32000,44000,6410,25000,33000,45500,2780,23000,29000,38500,3480,21000,27000,35500,13695,25000,34000,48000,1850,20000,25500,32000,390,22000,27500,34500,5625,21000,27500,34500,710,23500,31000,40000,1035,20500,27000,33500
CAH17,01,04,6120,14000,21000,27500,5265,13500,21500,28500,450,17000,21500,27000,205,17000,21500,26500,320,16000,22000,29000,515,15500,21000,27500,540,14500,22500,29000,475,15000,23500,32000,360,18000,23500,29000,210,17000,21500,27000,2190,10500,19500,28500,220,16500,20000,25000,25,15500,19500,25000,635,15500,20000,24000,NA,NA,NA,NA,NA,NA,NA,NA
CAH17,02,03,5485,22500,33000,48000,4685,22500,33000,48500,515,21500,31500,46500,310,23500,31000,44000,345,25000,37000,53000,560,20000,30000,45500,425,24000,36000,54500,665,25000,39500,56000,345,24000,35000,51500,415,21500,30500,42000,1110,21000,30500,43000,165,22500,30000,45500,15,26500,30000,45500,590,23500,33500,46500,30,22000,33500,42000,65,21000,29000,41000
CAH17,02,04,5255,26000,37000,51000,4380,26500,38500,53000,605,26500,36000,49000,225,21000,29000,42000,385,26000,36500,50500,770,26000,37000,50500,415,30000,44500,60000,635,29000,42500,59000,415,26500,37000,49500,405,25500,34500,46500,525,29500,42000,67000,470,23000,31000,39500,35,24000,29000,41000,370,21000,32000,46500,25,22000,35000,42500,20,19000,30000,43500
CAH17-01,01,03,53160,22500,29500,40500,45335,23000,30500,41500,5975,21000,26500,35000,1330,20500,26000,34500,2945,21500,27500,37500,4400,21000,27500,37000,4320,24500,32000,44000,6410,25000,33000,45500,2780,23000,29000,38500,3480,21000,27000,35500,13695,25000,34000,48000,1850,20000,25500,32000,390,22000,27500,34500,5625,21000,27500,34500,710,23500,31000,40000,1035,20500,27000,33500
CAH17-01,01,04,6120,14000,21000,27500,5265,13500,21500,28500,450,17000,21500,27000,205,17000,21500,26500,320,16000,22000,29000,515,15500,21000,27500,540,14500,22500,29000,475,15000,23500,32000,360,18000,23500,29000,210,17000,21500,27000,2190,10500,19500,28500,220,16500,20000,25000,25,15500,19500,25000,635,15500,20000,24000,NA,NA,NA,NA,NA,NA,NA,NA
CAH17-01,02,03,5485,22500,33000,48000,4685,22500,33000,48500,515,21500,31500,46500,310,23500,31000,44000,345,25000,37000,53000,560,20000,30000,45500,425,24000,36000,54500,665,25000,39500,56000,345,24000,35000,51500,415,21500,30500,42000,1110,21000,30500,43000,165,22500,30000,45500,15,26500,30000,45500,590,23500,33500,46500,30,22000,33500,42000,65,21000,29000,41000
CAH17-01,02,04,5255,26000,37000,51000,4380,26500,38500,53000,605,26500,36000,49000,225,21000,29000,42000,385,26000,36500,50500,770,26000,37000,50500,415,30000,44500,60000,635,29000,42500,59000,415,26500,37000,49500,405,25500,34500,46500,525,29500,42000,67000,470,23000,31000,39500,35,24000,29000,41000,370,21000,32000,46500,25,22000,35000,42500,20,19000,30000,43500
CAH17-01-02,01,03,17985,23000,30000,41000,15255,23500,30500,42500,2135,21500,27500,36000,700,21500,27500,36000,985,22500,28000,39000,1390,21500,27500,37000,1450,24500,32500,44000,2065,26000,34500,47500,985,23500,30000,39000,1070,22500,28000,37000,4480,25000,33500,47500,630,21000,26500,33000,140,22000,28500,37000,1975,22000,27500,34500,210,25000,32000,41000,340,21500,26500,33500
CAH17-01-02,01,04,3540,13000,21000,28000,3210,12500,21000,28500,180,17000,22000,29000,65,17000,21500,26500,150,14000,22000,29000,305,16000,22000,29000,330,12000,22000,29000,290,14000,22500,31500,215,18500,23500,28000,95,17000,21000,26500,1585,10500,19500,27500,70,17500,20500,26500,15,16500,19500,25000,260,14500,19500,23500,NA,NA,NA,NA,NA,NA,NA,NA
CAH17-01-02,02,03,2585,22500,32500,46500,2130,22500,32000,46500,240,21500,29000,45000,210,22500,30500,44500,140,25000,35000,48500,215,20000,30500,43500,205,25500,36500,55000,295,26500,39000,52000,185,23000,34500,46000,175,23000,31500,40000,475,21000,30000,44000,80,24000,31500,46500,NA,NA,NA,NA,350,23500,34000,47500,NA,NA,NA,NA,30,21000,31000,41000
CAH17-01-02,02,04,1610,23500,34500,46500,1360,24500,35000,47500,145,23500,36000,45500,70,20500,27000,38500,135,23000,33500,46000,360,26500,37000,49000,120,25500,37500,48500,165,25000,37000,53500,110,24500,34500,45500,115,22500,31500,40000,140,27500,37000,48000,145,22000,28500,37500,NA,NA,NA,NA,100,19500,34500,51000,NA,NA,NA,NA,NA,NA,NA,NA
CAH17-01-03,01,03,5830,23500,29500,38000,5120,23500,30000,38500,810,21500,27000,33500,90,20000,26000,34500,370,23000,28000,36500,445,22500,27500,35000,490,25500,30500,39000,765,25000,32500,41000,380,23000,28500,36000,400,22500,27000,34500,1365,26500,34500,43000,210,21000,25500,30500,40,20500,25000,28000,470,22500,27000,33000,60,25000,31500,37500,105,22000,26500,32000
CAH17-01-03,01,04,115,17500,23500,30500,105,18000,24000,30500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,14000,19500,25500,NA,NA,NA,NA,20,25000,30500,34500,NA,NA,NA,NA,NA,NA,NA,NA,25,14000,21500,31000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAH17-01-03,02,03,145,20000,26500,35000,125,19500,26500,35000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,21500,32000,39000,NA,NA,NA,NA,NA,NA,NA,NA,45,19500,28000,34500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAH17-01-03,02,04,65,28000,34500,44000,45,26500,32500,42000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,28000,30000,50500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,30500,38000,45500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAH17-01-04,01,03,9010,23500,31500,45000,8270,23500,32000,45500,710,21000,28000,37000,150,21000,25500,33500,500,22000,29500,42500,795,21500,28500,39000,820,25500,34500,48000,1215,26500,36000,49500,435,23000,30000,40500,615,21000,27500,37500,3030,25000,34500,50500,210,20500,25000,32500,35,25000,32000,36000,480,22500,29000,36500,115,25000,32000,40000,70,19500,29000,36000
CAH17-01-04,01,04,615,17000,23500,31500,540,17000,23500,31500,70,17000,22500,29000,25,16000,23500,27500,60,19500,24500,33500,45,15500,21500,26500,80,19000,24000,30000,50,22500,28500,40000,50,16000,24500,33000,35,18500,24500,35000,130,11000,22500,30500,55,14500,20000,25500,NA,NA,NA,NA,15,23500,26500,29500,NA,NA,NA,NA,NA,NA,NA,NA
CAH17-01-04,02,03,1420,26500,40500,55000,1285,26500,41000,55000,145,24000,39500,51000,65,27000,40000,46500,140,31000,44500,55000,190,23500,41500,55000,105,30500,44000,61000,190,30500,47000,66500,95,32000,46500,60500,140,27000,37000,49500,215,23500,33000,48000,50,22500,30500,48000,NA,NA,NA,NA,65,28000,39000,52000,NA,NA,NA,NA,NA,NA,NA,NA
CAH17-01-04,02,04,1625,28000,39500,52500,1335,29000,41000,54000,170,27500,39500,53000,85,22500,34500,44000,130,32000,44000,57500,235,28500,40000,51500,115,38500,53000,63500,205,32000,46000,61000,120,31000,41000,50500,180,29500,37000,48500,85,23500,37000,50000,175,22500,32000,39500,NA,NA,NA,NA,110,27000,41000,54500,NA,NA,NA,NA,NA,NA,NA,NA
CAH17-01-05,01,03,1025,21000,27500,34500,825,21000,27500,36000,110,20500,26500,33000,NA,NA,NA,NA,65,22500,26500,32000,90,18500,25500,32000,90,23500,30500,38000,85,21500,31000,40000,20,23500,29500,34500,70,20000,24500,30500,285,21500,29000,40000,35,21000,25500,29000,NA,NA,NA,NA,160,21000,26000,32500,NA,NA,NA,NA,45,19500,26000,34500
CAH17-01-05,01,04,45,14500,24500,30000,45,14500,24500,30000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,18000,25500,31000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAH17-01-05,02,03,125,20000,30000,42500,95,18500,25500,36000,20,20000,23500,32000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,18500,26500,36000,NA,NA,NA,NA,NA,NA,NA,NA,25,36000,42500,57500,NA,NA,NA,NA,NA,NA,NA,NA
CAH17-01-05,02,04,600,27500,36000,46500,530,28000,36500,48000,170,27500,34500,42000,20,22500,36500,49000,55,25500,32000,47000,35,26500,33000,51500,50,27500,42000,50500,60,33000,41500,59000,45,31500,38500,48000,35,30500,39500,45000,65,32500,41000,60500,50,24500,30500,38500,NA,NA,NA,NA,15,27000,33500,42000,NA,NA,NA,NA,NA,NA,NA,NA
CAH17-01-06,01,03,7235,19500,25000,31000,5960,19500,25000,31500,940,18500,23000,29000,175,17500,22500,26500,430,19000,23500,29000,565,18500,24500,30500,575,20500,26000,32000,950,21000,26500,33000,455,20000,25000,30500,585,19500,23500,29500,1290,21000,28000,35000,345,18500,22000,27500,65,19500,26000,31000,855,19000,23000,28500,120,19500,23000,29500,120,18500,22500,27500
CAH17-01-06,01,04,1500,14500,20000,25500,1190,14500,20500,26500,150,16500,20500,25500,85,16500,21000,25500,105,17000,20000,25000,135,15500,20000,23500,105,16500,21000,26500,95,13000,22000,28000,70,16000,21000,26000,60,16000,20000,23500,390,11500,20000,29000,55,15000,19000,23000,NA,NA,NA,NA,255,15000,19500,23500,NA,NA,NA,NA,NA,NA,NA,NA
CAH17-01-06,02,03,370,18500,25500,37000,335,18500,26000,38500,25,22000,30500,49500,NA,NA,NA,NA,15,22500,27500,39000,45,17000,20500,29000,30,18000,23500,34000,55,21000,34000,60000,20,20500,24000,39000,25,12000,22000,33000,105,18500,27000,37500,NA,NA,NA,NA,NA,NA,NA,NA,30,16000,22000,29000,NA,NA,NA,NA,NA,NA,NA,NA
CAH17-01-06,02,04,590,22000,33000,49500,500,22500,34000,50500,50,25000,35500,51500,40,18500,23500,30000,30,20500,32000,38000,55,19500,29000,42000,50,30000,39000,50500,105,28500,44000,57500,60,23000,32000,49000,35,24000,30000,41500,75,23500,35000,51000,30,16000,28500,39500,NA,NA,NA,NA,60,22000,30000,38500,NA,NA,NA,NA,NA,NA,NA,NA
CAH17-01-07,01,03,3850,25500,34500,48000,3435,25500,35000,49000,345,22500,28000,37000,25,24000,29000,40000,205,22500,30500,40000,335,22500,29000,38500,325,28000,39500,53000,515,26500,38000,53000,185,25000,34500,46000,225,23000,29000,38000,1270,29000,40000,57000,70,21000,27500,34000,NA,NA,NA,NA,330,27500,35500,43500,50,30500,40000,44500,70,27500,34500,44000
CAH17-01-07,01,04,25,21000,27500,33500,15,25000,28500,55500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAH17-01-07,02,03,260,23000,34000,56500,240,23000,34000,57000,35,21000,42000,58000,NA,NA,NA,NA,NA,NA,NA,NA,25,21000,33000,69500,25,26000,44000,66500,30,22000,31500,46000,20,23500,30000,45000,NA,NA,NA,NA,70,25000,36000,67000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAH17-01-07,02,04,395,43000,64000,83000,375,44000,65500,83000,40,38500,50500,63000,NA,NA,NA,NA,15,34500,49000,57500,40,37000,49500,71000,50,44500,73500,87000,55,45500,67000,80000,25,38500,56500,67000,20,36000,60500,71500,125,62500,79000,98000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
CAH17-01-08,01,03,8085,23500,31500,42500,6370,24000,32500,45000,905,22000,28000,37500,180,21000,27000,36000,385,22000,30000,40000,780,22500,29000,40000,560,26500,34500,47000,810,26500,36500,48500,300,25500,34500,43000,500,22000,29000,38500,1950,26500,36500,51500,345,21500,27500,36000,90,22500,29500,37000,1315,22000,28000,37000,140,25000,31500,40500,280,21000,27500,34500
CAH17-01-08,01,04,205,18500,22500,27500,85,21000,25000,34000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,12500,25000,33000,NA,NA,NA,NA,NA,NA,NA,NA,105,17000,21000,24500,NA,NA,NA,NA,NA,NA,NA,NA
CAH17-01-08,02,03,515,19500,27000,38000,460,20000,27500,38500,40,18500,24500,36000,25,26000,29000,37000,15,15000,20500,35000,60,18500,25000,34000,40,21000,29000,42000,50,22000,32000,47500,20,26000,30500,60000,45,18500,21500,26500,175,21000,30500,40000,NA,NA,NA,NA,NA,NA,NA,NA,40,19000,23500,35500,NA,NA,NA,NA,NA,NA,NA,NA
CAH17-01-08,02,04,280,20500,27500,38500,160,19500,28000,39000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,13000,24000,34500,25,19500,27000,37000,30,17000,27500,45000,NA,NA,NA,NA,35,21000,30000,41000,45,25500,31000,41500,NA,NA,NA,NA,70,18000,24500,30500,NA,NA,NA,NA,NA,NA,NA,NA
